instance_id,cluster_name,environment,region,application_name,business_unit,tier,engine,engine_version,instance_class,storage_gb,multi_az,reader_count,owner_team,support_group,criticality,rto_minutes,rpo_minutes,cost_center,patch_group
aur-0935,cluster-0935,PROD,us-west-2,app-0935,Finance,Tier-3,Aurora PostgreSQL,14.9,db.r7g.large,500,No,0,DBA Team,DBA-L3,High,30,5,CC1935,Monthly
aur-0936,cluster-0936,DEV,us-east-2,app-0936,Retail,Tier-2,Aurora PostgreSQL,16.4,db.r7g.4xlarge,4000,No,1,SRE Team,DBA-L3,Medium,15,1,CC1936,Quarterly
aur-0937,cluster-0937,STG,us-west-2,app-0937,Retail,Tier-2,Aurora PostgreSQL,13.12,db.r7g.large,4000,No,8,SRE Team,DBA-L3,High,15,15,CC1937,Monthly
aur-0938,cluster-0938,PROD,us-west-2,app-0938,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.4xlarge,4000,Yes,8,Platform Team,DBA-L3,Critical,15,5,CC1938,Quarterly
aur-0939,cluster-0939,QA,ap-south-1,app-0939,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,250,Yes,2,SRE Team,DBA-L3,Medium,30,1,CC1939,Quarterly
aur-0940,cluster-0940,STG,us-east-1,app-0940,Platform,Tier-1,Aurora PostgreSQL,14.9,db.r7g.xlarge,2000,Yes,3,Platform Team,DBA-L3,Medium,30,5,CC1940,Monthly
aur-0941,cluster-0941,STG,us-east-1,app-0941,Finance,Tier-1,Aurora PostgreSQL,15.7,db.r7g.4xlarge,250,No,5,SRE Team,DBA-L3,Critical,15,5,CC1941,Monthly
aur-0942,cluster-0942,DEV,us-east-2,app-0942,Consumer,Tier-3,Aurora PostgreSQL,14.9,db.r7g.2xlarge,1000,No,4,SRE Team,DBA-L3,Medium,15,5,CC1942,Monthly
aur-0943,cluster-0943,QA,us-west-2,app-0943,Retail,Tier-3,Aurora PostgreSQL,14.9,db.r7g.8xlarge,4000,No,5,SRE Team,DBA-L3,High,15,1,CC1943,Monthly
aur-0944,cluster-0944,UAT,eu-west-1,app-0944,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.4xlarge,250,Yes,5,SRE Team,DBA-L3,Critical,30,1,CC1944,Monthly
aur-0945,cluster-0945,STG,eu-west-1,app-0945,Finance,Tier-1,Aurora PostgreSQL,16.4,db.r7g.xlarge,4000,Yes,7,SRE Team,DBA-L3,Critical,15,1,CC1945,Monthly
aur-0946,cluster-0946,DEV,eu-west-1,app-0946,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,500,Yes,4,Platform Team,DBA-L3,Critical,60,5,CC1946,Quarterly
aur-0947,cluster-0947,UAT,us-east-2,app-0947,Consumer,Tier-3,Aurora PostgreSQL,15.7,db.r7g.2xlarge,2000,Yes,5,SRE Team,DBA-L3,Critical,60,15,CC1947,Quarterly
aur-0948,cluster-0948,STG,us-east-1,app-0948,Consumer,Tier-3,Aurora PostgreSQL,13.12,db.r7g.large,2000,Yes,3,SRE Team,DBA-L3,Critical,60,15,CC1948,Quarterly
aur-0949,cluster-0949,PROD,us-east-2,app-0949,Finance,Tier-1,Aurora PostgreSQL,14.9,db.r7g.large,4000,No,3,Platform Team,DBA-L3,Medium,60,15,CC1949,Quarterly
aur-0950,cluster-0950,QA,us-east-1,app-0950,Platform,Tier-2,Aurora PostgreSQL,14.9,db.r7g.large,4000,No,5,DBA Team,DBA-L3,High,60,15,CC1950,Quarterly
aur-0951,cluster-0951,STG,eu-west-1,app-0951,Retail,Tier-2,Aurora PostgreSQL,15.7,db.r7g.xlarge,2000,No,8,Platform Team,DBA-L3,Medium,15,15,CC1951,Monthly
aur-0952,cluster-0952,STG,us-west-2,app-0952,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,500,Yes,2,SRE Team,DBA-L3,High,60,5,CC1952,Quarterly
aur-0953,cluster-0953,UAT,eu-west-1,app-0953,Finance,Tier-2,Aurora PostgreSQL,15.7,db.r7g.xlarge,4000,No,2,Platform Team,DBA-L3,Critical,15,15,CC1953,Quarterly
aur-0954,cluster-0954,UAT,us-west-2,app-0954,Platform,Tier-1,Aurora PostgreSQL,13.12,db.r7g.large,250,Yes,4,Platform Team,DBA-L3,Critical,15,5,CC1954,Monthly
aur-0955,cluster-0955,QA,ap-south-1,app-0955,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.8xlarge,250,No,5,Platform Team,DBA-L3,Critical,15,15,CC1955,Quarterly
aur-0956,cluster-0956,QA,us-west-2,app-0956,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.2xlarge,250,Yes,8,Platform Team,DBA-L3,Medium,15,15,CC1956,Monthly
aur-0957,cluster-0957,UAT,eu-west-1,app-0957,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,100,Yes,5,DBA Team,DBA-L3,Medium,60,15,CC1957,Monthly
aur-0958,cluster-0958,STG,us-west-2,app-0958,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.xlarge,500,No,7,Platform Team,DBA-L3,Medium,30,5,CC1958,Monthly
aur-0959,cluster-0959,QA,us-west-2,app-0959,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.8xlarge,250,No,2,Platform Team,DBA-L3,Critical,15,15,CC1959,Monthly
aur-0960,cluster-0960,PROD,eu-west-1,app-0960,Consumer,Tier-1,Aurora PostgreSQL,13.12,db.r7g.xlarge,500,No,5,Platform Team,DBA-L3,Critical,60,5,CC1960,Quarterly
aur-0961,cluster-0961,DEV,us-east-1,app-0961,Consumer,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,100,Yes,0,SRE Team,DBA-L3,High,30,1,CC1961,Monthly
aur-0962,cluster-0962,PROD,eu-west-1,app-0962,Retail,Tier-1,Aurora PostgreSQL,16.4,db.r7g.large,500,Yes,0,SRE Team,DBA-L3,Critical,60,5,CC1962,Quarterly
aur-0963,cluster-0963,PROD,ap-south-1,app-0963,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,1000,No,1,Platform Team,DBA-L3,High,60,1,CC1963,Monthly
aur-0964,cluster-0964,PROD,us-east-1,app-0964,Finance,Tier-3,Aurora PostgreSQL,14.9,db.r7g.large,1000,No,2,DBA Team,DBA-L3,Critical,15,1,CC1964,Monthly
aur-0965,cluster-0965,DEV,ap-south-1,app-0965,Consumer,Tier-3,Aurora PostgreSQL,13.12,db.r7g.2xlarge,4000,No,8,Platform Team,DBA-L3,High,60,5,CC1965,Monthly
aur-0966,cluster-0966,UAT,eu-west-1,app-0966,Retail,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,2000,Yes,1,DBA Team,DBA-L3,Medium,30,15,CC1966,Quarterly
aur-0967,cluster-0967,UAT,ap-south-1,app-0967,Finance,Tier-2,Aurora PostgreSQL,16.4,db.r7g.large,4000,Yes,6,DBA Team,DBA-L3,Medium,30,1,CC1967,Monthly
aur-0968,cluster-0968,DEV,us-west-2,app-0968,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.8xlarge,500,Yes,1,Platform Team,DBA-L3,Critical,15,5,CC1968,Monthly
aur-0969,cluster-0969,QA,us-west-2,app-0969,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,500,No,8,SRE Team,DBA-L3,Medium,15,1,CC1969,Monthly
aur-0970,cluster-0970,PROD,ap-south-1,app-0970,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.2xlarge,2000,No,4,DBA Team,DBA-L3,Critical,60,15,CC1970,Monthly
aur-0971,cluster-0971,STG,us-east-2,app-0971,Finance,Tier-3,Aurora PostgreSQL,14.9,db.r7g.large,500,No,3,DBA Team,DBA-L3,Medium,30,5,CC1971,Monthly
aur-0972,cluster-0972,DEV,us-east-2,app-0972,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.xlarge,500,Yes,6,SRE Team,DBA-L3,Medium,30,1,CC1972,Quarterly
aur-0973,cluster-0973,DEV,us-west-2,app-0973,Platform,Tier-2,Aurora PostgreSQL,16.4,db.r7g.4xlarge,2000,No,3,DBA Team,DBA-L3,High,15,1,CC1973,Monthly
aur-0974,cluster-0974,UAT,eu-west-1,app-0974,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.large,250,Yes,2,SRE Team,DBA-L3,Critical,15,5,CC1974,Monthly
aur-0975,cluster-0975,STG,ap-south-1,app-0975,Finance,Tier-2,Aurora PostgreSQL,14.9,db.r7g.large,100,No,0,DBA Team,DBA-L3,High,60,1,CC1975,Monthly
aur-0976,cluster-0976,DEV,eu-west-1,app-0976,Platform,Tier-1,Aurora PostgreSQL,16.4,db.r7g.2xlarge,100,No,3,DBA Team,DBA-L3,Critical,30,15,CC1976,Quarterly
aur-0977,cluster-0977,UAT,ap-south-1,app-0977,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.xlarge,1000,Yes,3,Platform Team,DBA-L3,High,60,5,CC1977,Monthly
aur-0978,cluster-0978,QA,us-east-1,app-0978,Consumer,Tier-3,Aurora PostgreSQL,14.9,db.r7g.large,2000,No,1,DBA Team,DBA-L3,Critical,60,1,CC1978,Quarterly
aur-0979,cluster-0979,QA,us-east-1,app-0979,Finance,Tier-2,Aurora PostgreSQL,15.7,db.r7g.large,2000,Yes,0,DBA Team,DBA-L3,High,30,5,CC1979,Quarterly
aur-0980,cluster-0980,UAT,us-east-2,app-0980,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.xlarge,2000,No,8,DBA Team,DBA-L3,Critical,60,1,CC1980,Monthly
aur-0981,cluster-0981,QA,us-east-1,app-0981,Finance,Tier-1,Aurora PostgreSQL,15.7,db.r7g.4xlarge,250,No,8,SRE Team,DBA-L3,Medium,60,1,CC1981,Monthly
aur-0982,cluster-0982,PROD,us-west-2,app-0982,Retail,Tier-3,Aurora PostgreSQL,14.9,db.r7g.2xlarge,250,Yes,2,SRE Team,DBA-L3,Medium,30,1,CC1982,Monthly
aur-0983,cluster-0983,QA,ap-south-1,app-0983,Consumer,Tier-3,Aurora PostgreSQL,13.12,db.r7g.large,2000,No,8,SRE Team,DBA-L3,High,30,15,CC1983,Monthly
aur-0984,cluster-0984,DEV,us-east-2,app-0984,Finance,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,250,Yes,2,Platform Team,DBA-L3,High,30,1,CC1984,Quarterly
aur-0985,cluster-0985,STG,us-west-2,app-0985,Retail,Tier-2,Aurora PostgreSQL,15.7,db.r7g.large,1000,Yes,4,DBA Team,DBA-L3,Critical,30,5,CC1985,Monthly
aur-0986,cluster-0986,QA,us-east-2,app-0986,Consumer,Tier-1,Aurora PostgreSQL,13.12,db.r7g.2xlarge,4000,No,1,SRE Team,DBA-L3,Critical,60,1,CC1986,Quarterly
aur-0987,cluster-0987,QA,us-east-2,app-0987,Finance,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,250,Yes,2,SRE Team,DBA-L3,High,15,1,CC1987,Quarterly
aur-0988,cluster-0988,DEV,us-west-2,app-0988,Consumer,Tier-1,Aurora PostgreSQL,15.7,db.r7g.xlarge,4000,No,3,SRE Team,DBA-L3,Medium,60,1,CC1988,Monthly
aur-0989,cluster-0989,DEV,us-east-1,app-0989,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,1000,No,4,SRE Team,DBA-L3,Medium,60,5,CC1989,Monthly
aur-0990,cluster-0990,DEV,eu-west-1,app-0990,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,1000,Yes,7,DBA Team,DBA-L3,Critical,60,1,CC1990,Quarterly
aur-0991,cluster-0991,QA,us-east-2,app-0991,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.2xlarge,2000,Yes,4,SRE Team,DBA-L3,Medium,30,5,CC1991,Monthly
aur-0992,cluster-0992,DEV,us-east-2,app-0992,Consumer,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,250,No,0,Platform Team,DBA-L3,Medium,30,5,CC1992,Monthly
aur-0993,cluster-0993,STG,us-east-2,app-0993,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.xlarge,2000,No,6,Platform Team,DBA-L3,High,60,15,CC1993,Quarterly
aur-0994,cluster-0994,DEV,eu-west-1,app-0994,Consumer,Tier-1,Aurora PostgreSQL,15.7,db.r7g.8xlarge,1000,Yes,6,SRE Team,DBA-L3,Medium,60,5,CC1994,Monthly
aur-0995,cluster-0995,UAT,us-east-1,app-0995,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.2xlarge,1000,No,8,Platform Team,DBA-L3,Critical,60,15,CC1995,Quarterly
aur-0996,cluster-0996,UAT,ap-south-1,app-0996,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.xlarge,100,No,1,SRE Team,DBA-L3,Critical,15,15,CC1996,Quarterly
aur-0997,cluster-0997,QA,ap-south-1,app-0997,Retail,Tier-1,Aurora PostgreSQL,15.7,db.r7g.8xlarge,4000,No,4,SRE Team,DBA-L3,Critical,15,5,CC1997,Quarterly
aur-0998,cluster-0998,UAT,us-east-2,app-0998,Platform,Tier-1,Aurora PostgreSQL,13.12,db.r7g.large,100,No,0,DBA Team,DBA-L3,Critical,15,15,CC1998,Quarterly
aur-0999,cluster-0999,PROD,us-west-2,app-0999,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,100,Yes,4,SRE Team,DBA-L3,High,30,1,CC1999,Monthly
aur-1000,cluster-1000,DEV,us-east-1,app-1000,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.2xlarge,250,Yes,3,SRE Team,DBA-L3,Medium,15,1,CC2000,Monthly
